"Gene","FPM (WT)","FPM (STAT3KO)","FPM (ob/ob)","Enrichment (WT)","P (WT)","Enrichment (STAT3KO)","P (STAT3KO)","Enrichment (ob/ob)","P (ob/ob)"
"Bsx",18.5236083164108,19.6383270737302,19.3350581020978,1.90547573132931,2.15522875456738e-22,1.75435562690455,1.1591038711127e-19,1.28596065876673,1.71553720396318e-06
"B2m",46.4059818456369,302.950271864757,31.1762657318914,0.858215217420594,0.00275340958656074,3.50696966895002,4.15952828757617e-42,0.562446300515353,0.219235207907231
"Bpifb1",1.42980797815595,2.09896195874728,2.10913186254079,1.99145299113832,1.11232889481472e-05,1.41741642169839,0.000534420860709899,1.49078889641951,0.0139855016961879
"Upk3a",1.03518093517849,1.29062754120367,0.67403373635741,1.98219880834627,0.000695841876372504,1.59935684682222,0.00399657199732988,1.31521712355855,0.195155481260962
"Lamb3",16.0946788176628,17.9241493109775,23.5587570326354,1.63631032188146,3.81107410801418e-16,1.5222403909364,1.80080152039092e-14,1.71477999550632,4.24368219468e-11
"Lmx1b",20.9586275594024,21.255486274353,19.1916618582798,2.05836211762453,6.21064592693445e-13,1.65921809698576,8.48584591784381e-09,1.15120183056351,0.00510058283786506
"Dlk1",519.069550687971,459.728187041444,464.458416058394,1.86844005298872,1.40476546446267e-27,1.6441152714776,1.76657304874999e-21,1.3545069727932,4.14457947027518e-09
"Nmu",0.742791631223692,0.816528480378051,0.861739692275556,1.68818478101299,0.0167713371439921,1.41167482751462,0.0440366728101905,1.76260036058507,0.0985657845911145
"Ntf3",2.48951650338786,2.77473699618986,3.53431850378535,1.36886056195185,0.000561581466522727,2.02616871253219,3.26088598058982e-07,1.43644378463902,0.00903144338131716
"Gck",40.5563275226586,43.2242113971515,46.1292110504533,1.74429461256342,2.13327968994643e-45,1.63238946262075,3.90590698228582e-41,1.44821540101388,7.23630612722511e-20
"Gbp9",2.3479436735268,12.4701281857442,0.716698042384786,1.57123750012587,6.58193652810073e-06,3.20088521929581,1.50746079849285e-27,0.0504008050954255,1
"2310007B03Rik",0.813828044911214,0.492428562468299,0.856962649248675,1.63507181414451,0.00960245040822763,1.55013919362863,0.0274563127562131,1.6340180667521,0.0923517097431834
"Nr4a2",59.8922968497247,64.5838902156868,51.5053628178066,1.82539478532709,1.46583665395546e-16,1.79938846174416,3.23893712977297e-16,1.19385308330407,0.000122352166715594
"Xirp2",0.372606058058863,0.185044811638222,0.259032520106811,4.34404054326223,0.00441112966214194,-0.100111698135784,0.983645034370303,0.56262038770366,0.878075961948718
"Sigirr",0.636091668735082,0.580982540033537,0.333434085908544,2.58401918415025,0.00363348881055586,1.447795073576,0.101531851127299,0.769273981790201,0.703005447417554
"Cngb1",23.9988317690533,16.7669665307961,13.769413384401,1.80845942311721,2.96370256388843e-20,1.7192334834346,7.33633253961902e-18,1.26455269606304,9.25448567584251e-06
"Dhh",0.266256669027323,0.338550528713991,0.106138825576091,2.21208141708244,0.044261651527414,1.82665991171199,0.0693868878554265,0.736268507204966,0.836545994456815
"Opn5",0.729583818872383,0.245899519731534,0.0593839566214609,3.62661149029294,0.00358948449705053,1.17214427466129,0.431686495345068,-0.0395457000739676,1
"Ndc80",1.09160564104081,1.58363194212024,1.8859271651356,1.50054601644751,0.0023144556951925,1.68626254439254,0.000232615343736484,1.55991927287924,0.0180018174709574
"Apoh",0.391416612708305,0.320192693037665,0.503733911132977,1.6124607610623,0.05526613105006,1.06723902493956,0.237852500392421,2.01528438246166,0.121828342940457
"Fn1",16.2006030169421,17.5921626024274,7.41302645740277,1.89996942189916,0.00642189843430727,2.09857008730175,0.00260680934575206,0.679287136268843,0.645059943882063
"Chrm5",4.89421657915412,3.94561109000416,3.89608576664062,1.74364731275112,0.00017899334698983,1.58477658170529,0.00087415308798721,1.34042055522066,0.0547795630302786
"Sema3g",3.51617957030059,4.07216603207425,2.69989642714234,1.78796398205208,0.00159298694727953,1.54752612008974,0.00687951479829567,1.31608689753496,0.136882424676251
"Abcc6",0.722319685970086,0.664299411632115,0.249478434053048,1.69362311716623,0.0993496818510048,2.85485683544426,0.0069253741159375,0.09743804379092,1
"Oca2",0.249228756173897,0.253714395282332,0.254255477079929,2.13688982666296,0.0654652728946439,1.28633012763197,0.261650186164908,1.20557992434981,0.558267699895198
"Barhl1",7.4727626136809,6.60547752720955,7.61572170483068,1.8635231288091,7.18576200595214e-12,1.58036844685006,7.14052513697712e-09,1.15474755527206,0.00274460858819065
"Cd93",3.6827552291377,2.88965391733398,1.5077976505713,2.15452754545659,0.0330074816872092,1.75277911776415,0.100071889574467,0.685288113961667,0.792094942296777
"Atf3",2.408473071312,2.13104036469421,2.82311230219758,1.60825554762798,0.000728216049242423,1.15764218008221,0.0186582913925402,1.81907089042541,0.00709716955966895
"Krtap17-1",0.937616545849175,1.32825827592189,2.64460303344813,1.43050355715899,0.00371520185895606,1.25834313518448,0.00557788437869054,1.88971115847951,0.00164857688308089
"Igtp",3.87533457757093,58.1014574371002,2.30878042602615,0.9658848031973,0.000363550562129648,3.764395396282,2.27654010454338e-65,-0.152845889949378,0.872848783687336
"Riiad1",12.31819006759,12.6073776382091,11.3838428710597,1.58000323764385,6.59192904163927e-10,1.59813312656131,3.85090673168236e-10,1.39053119554508,0.00011161053626856
"Lmx1a",15.0365637588321,16.3226851033552,14.8553450177254,1.65260595676274,1.65229394001831e-15,1.66889117341049,3.69894706227813e-16,1.24064740400138,1.80981178740086e-05
"Thegl",0.624318602942914,0.398547267315647,0.693828388564564,1.43296998434185,0.116319163990842,0.665610052529542,0.562148198383562,2.46199441075145,0.0775971893097641
"Tinagl1",2.53143489427817,2.31291185310315,1.71631382001079,2.07371886769858,0.00029998857079196,2.04684441922957,0.000417646760127755,0.435517248986422,0.762178569196284
"Arhgap6",124.719420871088,127.959914808533,91.8007848962992,1.64733432891211,2.17996252866507e-24,1.5722852702094,2.02296445111698e-22,1.33607183821379,6.54554651093597e-10
"Mymk",1.38090416427269,0.732082265944304,1.08834847250838,1.93736846208047,0.00303343189693156,0.926243011040168,0.221440618380651,1.68915085835449,0.100475319500207
"Stbd1",5.01610774965777,3.77046168736024,3.86434850686627,1.75382647448959,1.8106487055984e-10,1.54099584199129,5.42984544913592e-08,1.25085295885677,0.00237251720524726
"Oasl2",5.22413157638188,117.780884928103,4.68378129199951,0.412743393069201,0.0891213719272932,4.16767087722277,1.12163295645264e-113,-0.0388893309451177,0.989418531929158
"Jph2",15.1502170321038,16.2376459189656,16.33480949135,1.69106528267189,7.81710264108874e-16,1.4680175938845,1.84641103788553e-12,1.38043362343166,1.58228872675851e-06
"Gm7334",0.194388220927621,0.269451960324053,0.353228738115698,0.753065325966509,0.583792933754248,1.66637397588423,0.156998938366365,2.11967752313896,0.244615349778768
"Gstm6",49.1189251910335,40.2380412234947,40.9431537605316,1.66847349211421,3.12270435082402e-10,1.58779339166236,3.04365824527192e-09,1.24281213016331,0.000907534584667155
"Pcbd1",128.592843355976,126.073242592901,130.437320210954,1.65828955945298,1.58333902672803e-34,1.45734730727039,5.51764519041872e-27,1.37884089661514,4.78952587881248e-15
"Bcam",30.0696365912901,25.5565464417323,24.8481270288284,1.81535540216139,7.36067566102646e-28,1.63039150763221,1.17224011045624e-22,1.04465610696055,8.69624954503994e-06
"6430628N08Rik",3.42731332437921,2.76260007803797,3.05721572818529,2.00182893424408,1.12806279809436e-07,1.31543860303674,0.000577848261890666,1.14709321493733,0.040128786930743
"Pecam1",6.30661897470909,7.34777598928844,4.1001822919383,1.71751692592219,3.01556372222229e-05,1.86143513370766,5.48168728149639e-06,0.88042693860505,0.193559989849131
"Rsad2",1.46988202507973,7.53674736019419,2.40673812574773,1.16574145443619,0.0463453033893626,2.3198657279994,4.77373263319965e-06,0.973125206297177,0.274611127112595
"Pi16",12.4635134170933,15.1903452242972,13.4014961183196,1.47432375063189,1.48998427029345e-10,1.76746425680172,4.5553391359038e-15,1.21531005729033,0.000151786208886689
"Fam167a",20.9939482288859,19.6401756543939,22.9379572496733,1.73408355275877,2.52452768346652e-13,1.54050221367763,9.58786508519601e-11,1.17480132763644,0.000398699900609087
"Ghr",41.5048287346418,51.1301316561713,45.4941650914221,1.30089432866853,3.50663671730037e-09,1.51446330340369,3.59102564968428e-12,1.62649549204067,1.90192836847032e-08
"Prokr1",2.26929683334571,1.19437974644055,1.39243382015601,1.98742946410848,3.9131215045739e-05,1.45768514142641,0.005648508863407,0.993742397203143,0.229101951802418
"Npy2r",70.5111953819254,45.4017340616215,23.2843778221337,1.92925358344062,1.28233038947295e-14,1.59114342660271,4.52598714768373e-10,0.912754416296996,0.0154631430126743
"Scgn",5.82800446476957,7.63414932553278,6.93897036574527,1.25351573385397,3.79496294158302e-05,1.67673607521523,1.61537151890704e-08,1.50266603368149,0.000380889482884292
"Plek2",2.47211520065269,3.18660032195476,1.95725372932426,1.67639388819543,5.45033746315446e-06,1.61859514780678,4.47766340438226e-06,1.13543345132834,0.0484455985964209
"Slc38a4",5.01187718615617,4.20085119191805,4.45033602844092,1.68039089509501,1.27685690481897e-06,1.35845574905132,0.000123264309979849,1.38775229536807,0.00594606753091313
"Brs3",8.65846351253841,7.68511985314347,6.69393989350454,1.55653742050524,5.01279039208112e-08,1.47473760490551,3.18568659052958e-07,1.36395513757261,0.00101705165084558
"Glipr1",1.79665223355358,1.31976450571029,1.66478190802928,1.3784975344821,0.00240544720135967,1.17464819970301,0.0142698570836175,1.83548453136634,0.00795562941014113
"AU021092",0.519723682842327,0.74961432727179,0.247089912539607,1.79014025391845,0.134374532893428,1.84895806974676,0.113863748149142,0.743943698946806,0.821577493296425
"Gnb3",3.16396555928702,3.23939024458231,3.13400581550046,1.73003805044603,1.85485658892155e-05,1.38295158688676,0.000613905289831679,1.24928305963188,0.0356321663528537
"Pgr15l",34.0739474387334,22.6277924538611,19.6111959893543,1.90108242075811,1.07554270270972e-09,1.35302976813978,2.65749777565777e-05,1.10074592336931,0.0165476938265981
"Lbhd2",28.6353641815076,27.5903129695886,30.3908737750344,1.57183193083011,1.20261864239534e-08,1.44861000397405,1.97442272369341e-07,1.3240292585603,0.000569487481973634
"Bst2",1.0043285816548,46.6069421378548,1.09620051714833,0.207246386178758,0.723861960698484,4.59512827363289,1.0055476865829e-52,-0.457961140147366,0.554586478834401
"Btg3",1.12752132853179,2.81962912805758,1.73849699373138,1.00440494559622,0.0438077004730074,1.84602646616337,2.02690169267025e-05,1.48642101722745,0.0304336236335169
"H2-T23",5.74120813028515,21.6826922917554,5.29398310992314,0.841977492908347,0.00360923409400377,2.8636232191779,7.48725441609847e-29,0.627694401471101,0.172174636940308
"Ly6h",464.598131513055,401.179973433703,493.774830138104,1.62209273446593,3.33741927465688e-11,1.43453892527655,7.07648530847531e-09,1.27467432377375,0.000170642277488207
"D330045A20Rik",4.27343080707237,3.40200165255553,3.55685907639101,1.66719676469599,3.81173735336765e-05,1.16236569206659,0.00575636273042203,1.49644152473569,0.0118959035497398
"Scg2",1015.47470987441,1001.32216608188,1064.95939022468,1.49277073808297,9.76014746230022e-10,1.48115134022668,1.58855785732524e-09,1.34196319426656,5.89268737729118e-05
"Rtp2",1.76953118207102,1.12379368555373,1.34567895120138,1.15295642714243,0.0127534209358321,1.11243869791958,0.0260978951966905,2.04387665161246,0.00628578588613423
"Ifi35",2.49830418131029,13.2436762987748,2.51457899273763,0.958668106773424,0.000923004722097125,3.04284700510381,8.51586436720907e-37,0.305759170605183,0.614127913179569
"Egflam",7.65253878626226,5.87121991661056,4.33634515822488,1.53457957224722,6.83758237151696e-12,1.76561602923021,3.05780296559533e-14,1.00695840538012,0.00455972815143246
"Fndc9",48.8662774006121,45.8226482554246,48.297397788401,1.52997283362903,2.87422751990412e-12,1.39800237615954,2.3274004041844e-10,1.37757730787956,4.11768379744392e-06
"Slc39a4",1.36054456995825,1.07556675794525,1.07401734342774,1.98943653624315,3.01556372222229e-05,1.64602807975991,0.000745904649613403,0.654980485765068,0.452727397832451
"Bnc2",2.20464347102526,2.94184608629249,2.37703198860174,1.2479232973507,0.00139955204825855,1.68882197865989,7.17246218895969e-06,1.35071183942731,0.0180769680913065
"She",3.77038982006679,3.79915592591084,2.1145953856673,1.66731912604246,0.00342485279761945,1.81087618739783,0.00151462507153136,0.808990338081765,0.441664915969691
"Prlhr",1.65258597867617,1.42054217774562,1.6101749944347,1.79655303305056,0.000225358580237799,1.28919768304357,0.00943578459088924,1.19921358405013,0.108249033590646
"Cldn5",9.99096493701641,7.79506637108323,4.17867442066728,1.89891539045399,2.46822212917272e-05,1.83861662140179,5.93250085409927e-05,0.546312672399681,0.551599596936414
"Ssu2",0.181495851082324,0.276569913088059,0.236849346386217,1.21630948607344,0.357304994094298,2.96837103750724,0.0227269585392682,0.0941475600401049,1
"Cdhr4",0.352388929715343,0.362686130152101,0.118767913242922,2.03665373848577,0.0667285535254784,2.00735372390507,0.0700385822752901,0.208673257756546,0.985328496559851
"Slco1a4",24.0371263293776,25.0397992420455,8.55460888330648,1.80143709041484,0.0187218977551158,1.90419781109284,0.0135987671818623,0.544896699163117,0.776109437143867
"Gm5093",0.919855033350747,0.62958865492566,0.595541607628423,1.42827800165081,0.0243649653600177,1.56613688761473,0.0219027237988836,1.25136536195504,0.269308356437264
"Umodl1",2.13861598774159,2.5199645189631,2.27567020605253,1.78026167200695,4.54424304578912e-05,1.61611537407153,0.000141524113097043,0.841057804760453,0.224826235185947
"Acbd7",2.2247648428218,2.29421304427786,3.0404960775912,1.51120782319474,0.001426551070979,1.21072658428651,0.0116443499009679,1.50846974388437,0.0237599251095691
"Cstl1",0.338227831760004,0.216987992215408,0.415001216250599,2.05312396474595,0.0531758941568479,0.494287223795779,0.737552595062787,1.67395456466083,0.314577786604206
"Igbp1b",1.85674065777511,1.32196995861589,1.43918868911064,1.51021549998423,0.000144138576866824,1.43072653052036,0.000706114981815232,1.27381068331134,0.0457613581366399
"Gadl1",1.4500857320954,1.56395152176106,3.1087476401668,0.71424342507593,0.0830364344348861,1.46752883947099,0.000218079766721374,2.01606360035503,0.000123422620656794
"Ano7",5.5818498949264,5.1492000543665,6.96900558410581,1.35813822861573,5.27744506434903e-08,1.36322353162971,5.83347539735785e-08,1.46837130791309,1.98922872820174e-05
"Pnp2",2.54088323172329,1.70085440789173,2.07193107963993,1.83425386461404,4.8061124411104e-06,1.18061020017078,0.00510716741742831,1.15728297546844,0.0602847304882104
"Vwa2",0.38459880981006,0.439381433514062,0.377800433349733,1.93726751571672,0.0674204769753741,1.34621224661522,0.203644988430254,0.880738691875513,0.678996095925363
"Fezf1",28.1175352058908,23.7698564602917,26.4521237023664,1.69470647860062,1.14668920246217e-19,1.20388051948431,2.4131407581134e-10,1.2377468731713,1.60789983519058e-06
"Tmem176a",52.4732595075414,30.6292949283868,20.2500600654392,2.02134220206334,1.84838296026634e-25,1.32612708174259,3.92247319370403e-11,0.787291080262216,0.00778724368373893
"Rln1",1.81787631501106,2.01925646575281,2.09103925174746,1.21482150658396,0.00538738622713085,1.20937464197975,0.00496506273491838,1.71008199886756,0.00681781955907645
"Dgkk",177.865332461512,146.446552136817,110.888094923428,1.40712343343024,2.21203211780924e-07,1.46297290095735,8.07499397301539e-08,1.25934606311128,0.000873646825671079
"Avpr1a",7.3291264899478,6.67367948616654,6.58165106470232,1.42901399450821,7.85251679806605e-11,1.25361262762085,1.34899481449359e-08,1.44336009315929,5.72462141609048e-06
"Prdm12",10.7176264608527,6.55816222766408,7.81095062417421,1.99420742281531,6.67474167862947e-24,1.06446464781243,2.39999360025777e-07,1.06415911198596,0.000242471717821855
"Zdhhc19",0.201993290980797,0.15976570034812,0.123544956269803,1.46050204547312,0.259399737538444,2.07324406224389,0.143253354824845,0.58014464159596,0.894776399018953
"Efcab10",10.1253760080871,9.21916487830974,9.77775843955224,1.47749237882905,4.54482263688367e-09,1.24319807210057,1.07887556118147e-06,1.38397323600577,9.34719520742549e-05
"Vat1",646.593481772884,572.625295481,552.055438264716,1.70295825778465,2.65664458253249e-45,1.32750595281026,1.24851292908878e-27,1.06640875214093,4.24368219468e-11
"Gjb3",0.296814794824065,0.278268249751998,0.10375030406265,1.89508920651633,0.128218911603174,2.18317793710741,0.0890925679032158,0.015251519904765,1
"Zcchc12",1052.26233428124,1118.9557308946,1136.27626261376,1.42156505055505,2.45444092307185e-14,1.33307742099441,1.2171103292685e-12,1.33750232611108,6.91211502932967e-08
"Olfr56",0.0177615124984281,0.682260031898808,0,-1.45264655458402,0.538071904728015,7.03613885792962,7.83678978983062e-05,-1.49151229113107,0.803659390955469
"Kcna5",30.5413758760266,35.7428137720338,42.3229018576798,1.35457037821341,4.55852529772824e-19,1.45710626113376,1.21404138215316e-22,1.27607096397727,1.12292542865109e-10
"Gm8773",3.80391245947528,6.8717557384977,3.98789346313607,0.867247537048341,0.000673798943589796,2.00209147836466,2.41458197633992e-17,1.21718737985192,0.00108733128579648
"Ntsr1",29.6234731017447,23.6258662264453,23.5191110928801,1.52478626356883,3.41260239445107e-10,1.47289315478824,1.96406556210933e-09,1.08002923103658,0.0018501809046111
"Ly6a",4.68331469958012,5.18113856436248,2.26271203717114,1.61706721662149,0.000155650740024548,1.76301113188482,3.4686247133844e-05,0.686546898276825,0.389090534608119
